NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
4,31200,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[1, 3, 0, 2],
4,105600,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[1, 3, 0, 2],
4,473800,0,10,1,2,1,0.01,5,0.01,2,3,4.0,[2, 0, 3, 1],
4,1960000,39,10,1,2,1,0.01,5,0.01,2,3,4.0,[2, 0, 3, 1],
4,1520700,58,10,1,2,1,0.01,5,0.01,2,3,4.0,[1, 3, 0, 2],
4,53900,1,10,1,2,1,0.01,5,0.01,2,3,4.0,[1, 3, 0, 2],
4,31500,0,10,1,2,1,0.01,5,0.01,2,3,4.0,[1, 3, 0, 2],
4,521900,0,10,1,2,1,0.01,5,0.01,2,5,10.0,[2, 0, 3, 1],
4,2297800,62,10,1,2,1,0.01,5,0.01,2,5,10.0,[1, 3, 0, 2],
4,21300,0,10,1,2,1,0.01,5,0.01,2,5,10.0,[1, 3, 0, 2],
4,18700,0,10,1,2,1,0.01,5,0.01,2,5,10.0,[1, 3, 0, 2],
4,31200,0,10,1,2,1,0.01,5,0.01,2,5,10.0,[2, 0, 3, 1],
4,476500,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 0, 3, 1],
4,2018600,49,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 0, 3, 1],
4,24800,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[1, 3, 0, 2],
4,32000,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[1, 3, 0, 2],
4,279900,13,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 0, 3, 1],
4,536600,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 0, 3, 1],
4,45200,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[1, 3, 0, 2],
4,2477200,177,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 0, 3, 1],
4,1593900,187,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 0, 3, 1],
