NQ-Size,Runtime until solved,Gens until solved, Pop Size,Select Type,Fit Scale Type,Xover Type,Xover Rate,Mut Type,Mut Rate,Rep Type,Fit Fxn, Fitness Score, Chromo,
6,9680100,469,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,3108800,260,10,1,1,1,0.01,5,0.01,2,1,0.0,[2, 5, 1, 4, 0, 3],
6,1251700,95,10,1,1,1,0.01,5,0.01,2,1,0.0,[3, 0, 4, 1, 5, 2],
6,3169200,512,10,1,1,1,0.01,5,0.01,2,1,0.0,[1, 3, 5, 0, 2, 4],
6,4330500,96,10,1,1,1,0.01,5,0.01,2,2,0.0,[2, 5, 1, 4, 0, 3],
6,41100,0,10,1,1,1,0.01,5,0.01,2,2,0.0,[4, 2, 0, 5, 3, 1],
6,1766800,136,10,1,1,1,0.01,5,0.01,2,2,0.0,[1, 3, 5, 0, 2, 4],
6,1344900,90,10,1,1,1,0.01,5,0.01,2,2,0.0,[3, 0, 4, 1, 5, 2],
6,879400,4,10,1,2,1,0.01,5,0.01,2,3,6.0,[2, 5, 1, 4, 0, 3],
6,1732000,107,10,1,2,1,0.01,5,0.01,2,3,6.0,[1, 3, 5, 0, 2, 4],
6,936200,81,10,1,2,1,0.01,5,0.01,2,3,6.0,[4, 2, 0, 5, 3, 1],
6,6127800,157,10,1,2,1,0.01,5,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,30700,0,10,1,2,1,0.01,5,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,1512700,81,10,1,2,1,0.01,5,0.01,2,5,21.0,[2, 5, 1, 4, 0, 3],
6,79300,7,10,1,2,1,0.01,5,0.01,2,5,21.0,[4, 2, 0, 5, 3, 1],
6,57100,0,10,1,2,1,0.01,5,0.01,2,6,1.0,[3, 0, 4, 1, 5, 2],
6,4654100,438,10,1,2,1,0.01,5,0.01,2,6,1.0,[2, 5, 1, 4, 0, 3],
6,1430100,190,10,1,2,1,0.01,5,0.01,2,6,1.0,[1, 3, 5, 0, 2, 4],
6,18700,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,122500,0,10,1,1,1,0.01,6,0.01,1,1,0.0,[2, 5, 1, 4, 0, 3],
6,22600,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3],
6,72200,0,10,1,1,1,0.01,6,0.01,1,2,0.0,[2, 5, 1, 4, 0, 3],
